channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score
407,162,2017-05-22T07:01:16+02:00,00:06:28:00,,Scorpio's theme,Moovies,2015-01-01,,Jazz,Mederic Collignon & Le Jus De Bocse,,,
407,164,2017-05-22T07:07:48+02:00,00:06:41:00,Mica Levi,Under the skin : Lips to void,BOF / Under the skin,2014-01-01,,Musique de film,,,,
407,165,2017-05-22T07:14:29+02:00,00:01:58:00,Ryuichi Sakamoto,Tacones lejanos,Bof / Talons aiguilles,1992-01-01,,Musique de film,Ryuichi Sakamoto,Chef d'orchestre,,
407,166,2017-05-22T07:16:27+02:00,00:05:54:00,Ryuichi Sakamoto,Le dernier empereur : The last emperor - Theme,BOF Le dernier empereur (film),1987-01-01,,Musique de film,,,,
407,168,2017-05-22T07:22:25+02:00,00:03:03:00,Ennio Morricone,La resa dei conti,Il etait une fois Ennio Morricone volume 1 cd1,1992-01-01,,,Ennio Morricone,Chef d'orchestre,,
407,169,2017-05-22T07:25:28+02:00,00:04:42:00,Ryuichi Sakamoto,Merry christmas mr. lawrence,Ryuchi Sakamoto : Playing the piano,2009-01-01,,Musique de chambre,Ryuichi Sakamoto,Piano,,
407,170,2017-05-22T07:30:10+02:00,00:16:27:00,Jerry Goldsmith,Escape from the planet of the apes (1971) :Suite,B.O.F. / La planete des singes,1997-01-01,,Musique de film,,,,
407,171,2017-05-22T07:46:37+02:00,00:03:07:00,Lalo Schifrin,Scorpio's theme,Bof / Dirty Harry anthology,,,Musique de film,,,,
407,173,2017-05-22T07:49:47+02:00,00:02:33:00,Lalo Schifrin,Mission: Impossible,B.O.F. / Mission impossible / Anthology,1994-01-01,,Musique de film,,,,
407,174,2017-05-22T07:52:20+02:00,00:03:08:00,Lalo Schifrin,Ice Pick Mike (Record Version),Bullitt,2000-01-01,,Musique de film,Wdr Big Band;Lalo Schifrin,Orchestre;Chef d'orchestre,,
407,175,2017-05-22T07:55:28+02:00,00:05:44:00,Ennio Morricone,Urban night,Bof / Attache-moi,1989-01-01,,Musique de film,Orchestre Symphonique De Rome;Ennio Morricone,Orchestre;Chef d'orchestre,,
407,177,2017-05-22T08:01:15+02:00,00:05:02:00,Henry Mancini,Main title,Bof / Trail of the Pink Panther,1982-01-01,,Musique de film,,,,
407,178,2017-05-22T08:06:17+02:00,00:02:46:00,John Lurie,Are you warm enough ?,Bof / Down by law and variety,1999-01-01,,Musique de film,,,,
407,179,2017-05-22T08:09:03+02:00,00:14:40:00,Neil Young,Guitar solo 5,Dead man,1996-01-01,,Musique de film,,,,
407,181,2017-05-22T08:23:47+02:00,00:03:27:00,Ennio Morricone,Indagine su un cittadino al di sopra di ogni sospetto,BOF / Enquête sur un citoyen au dessus de tout soupçon,1998-01-01,,Musique de film,Non Identifie;Elio Petri,Orchestre;Chef d'orchestre,,
407,182,2017-05-22T08:27:14+02:00,00:05:28:00,Ennio Morricone,The ballad of Hank Mac Cain,The big gundown : John Zorn joue la musique de Ennio Morricone,2000-01-01,,Musique de film,John Zorn,Saxophone,,
407,183,2017-05-22T08:32:42+02:00,00:05:09:00,,Only lovers left alive : Sola gratia (part 2),BOF : Only lovers left alive,2014-01-01,,Musique de film,Jozef Van Wissem & Squrl,,,
407,184,2017-05-22T08:37:51+02:00,00:02:44:00,Henry Mancini,Hatari : Baby elephant walk,BOF/Hatari,1998-01-01,,Musique de film,,,,
407,185,2017-05-22T08:40:35+02:00,00:04:54:00,Ennio Morricone,Il Clan dei siciliani,Pieranunzi Johnson and Baron play Morricone 2,2002-01-01,,Jazz,Enrico Pieranunzi;Marc Johnson;Joey Baron,Piano;Contrebasse;Batterie,,
407,187,2017-05-22T08:45:32+02:00,00:04:58:00,John Kander;Fred Ebb,Shame : New York New York (theme),BOF/Shame,2011-01-01,,Musique de film,Carey Mulligan;Liz Caplan,Piano,,
407,188,2017-05-22T08:50:30+02:00,00:04:42:00,Bernard Herrmann,Taxi driver : Medley : A reluctant hero / Besty / End credits,BOF / The Cinema of Martin Scorsese,2015-01-01,,Musique de film,Tom Scott;Non Identifie;Bernard Herrmann,Saxophone;Orchestre;Chef d'orchestre,,
407,189,2017-05-22T08:55:12+02:00,00:02:56:00,Henry Mancini,Hatari : Theme,BOF/Hatari,1998-01-01,,Musique de film,,,,
407,190,2017-05-22T08:58:08+02:00,00:02:10:00,,Peter Gunn,The music from Peter Gunn,2010-01-01,,Jazz,Henry Mancini,,,
407,191,2017-05-22T09:00:18+02:00,00:03:45:00,Paul Williams,Phantom of paradise : The hell of it,Bof / Phantom of the paradise,1974-01-01,,Musique de film,,,,
407,194,2017-05-22T09:00:03+02:00,00:03:34:00,Jerry Goldsmith,Main title,Bof / Alien,1979-01-01,,Musique de film,National Philharmonic Orchestra;Lionel Newman,Orchestre;Chef d'orchestre,,
407,195,2017-05-22T09:03:37+02:00,00:03:07:00,,Virus from outer space : Attak of the sex mad hippo,Soundtrax,2010-01-01,,Pop-Rock et autres,Fred Pallem & Le Sacre Du Tympan,,,
407,196,2017-05-22T09:06:44+02:00,00:04:32:00,,Virus from outer space : The virus,Soundtrax,2010-01-01,,Pop-Rock et autres,Fred Pallem & Le Sacre Du Tympan,,,
407,197,2017-05-22T09:11:16+02:00,00:05:08:00,Howard Shore,Main title,BOF / Ed wood,1994-01-01,,Musique de film,Non Identifie;Orchestre Philharmonique De Londres;Howard Shore,Voix;Orchestre;Chef d'orchestre,,
407,198,2017-05-22T09:16:24+02:00,00:01:06:00,Henry Mancini,Touch of evil : The boss,BOF / Jazz on film : Film noir / cd 4,2011-01-01,,Musique de film,,,,
407,200,2017-05-22T09:17:34+02:00,00:08:24:00,,Chinatown,Jazz in film,1999-01-01,,Jazz,Terence Blanchard,Trompette,,
407,201,2017-05-22T09:25:58+02:00,00:03:04:00,,Ghost of Congo square,A tale of god's will,2007-01-01,,Jazz,Terence Blanchard,Trompette,,
407,202,2017-05-22T09:29:02+02:00,00:02:35:00,Marco Beltrami,Out with the n word,Bof / Dans la brume électrique,2009-01-01,,Musique de film,,,,
407,203,2017-05-22T09:31:37+02:00,00:04:15:00,Marco Beltrami,La terre tremblante (by marco beltrami and dirk powell),Bof / Dans la brume électrique,2009-01-01,,Musique de film,,,,
407,204,2017-05-22T09:35:52+02:00,00:01:13:00,,In praise of the Han River,Bof / The Host,,,Musique de film,Byeongwoo Lee,Chef d'orchestre,,
407,206,2017-05-22T09:37:09+02:00,00:05:30:00,,Assault on precinct 13 (film) : Main theme (remix),Zombie Zombie plays John Carpenter,2010-01-01,,Enfants,Zombie Zombie;Etienne Jaumet;Cosmic Neman;Turzi,Instrument électronique;Instrument électronique;Guitare électrique,,
407,207,2017-05-22T09:42:39+02:00,00:03:47:00,Joe Hisaishi,Sonatine 3 (Be Over),Sonatine,1993-01-01,,Musique de film,Joe Hisaishi,Piano,,
407,208,2017-05-22T09:46:26+02:00,00:03:14:00,,Tubular bells - film l'exorciste,MUS.FILMS / Soundtrack maniac / Original B-Movie classic and cult / Vol.1,2011-01-01,,Musique de film,Mike Oldfield,,,
407,209,2017-05-22T09:49:40+02:00,00:03:47:00,,Beach theme,Thief,1981-01-01,,Pop-Rock et autres,Tangerine Dream,,,
407,210,2017-05-22T09:53:27+02:00,00:03:03:00,Giorgio Moroder,Scarface (push it to the limit),Scarface (film),1983-01-01,,Musique de film,Paul Engemann,,,
407,212,2017-05-22T09:56:34+02:00,00:08:26:00,Giorgio Moroder,Midnight express : Chase,BOF / Midnight express,1978-01-01,,Musique de film,,,,
407,213,2017-05-22T10:05:00+02:00,00:00:53:00,,""Introduction"" from suite punta del este,Bof / L'armee des 12 singes,1995-01-01,,Musique de film,Paul Buckmaster,,,
407,214,2017-05-22T10:05:53+02:00,00:03:24:00,Michael Simpson;John King,Fight club : Space monkeys,BOF / Fight club,1999-01-01,,Musique de film,The Dust Brothers,,,
407,215,2017-05-22T10:09:17+02:00,00:02:08:00,,Out of limits,BOF / Pulp fiction,2002-01-01,,Musique de film,The Marketts,,,
407,216,2017-05-22T10:11:25+02:00,00:03:44:00,,Parla più piano (theme from godfather),Songs,2012-01-01,,Variété francophone,Placido Domingo,,,
407,217,2017-05-22T10:15:09+02:00,00:01:53:00,Carter Burwell,Opening titles,Bof / Miller's crossing,1990-01-01,,Musique de film,Non Identifie,Orchestre,,
407,219,2017-05-22T10:17:05+02:00,00:02:05:00,Davis Mansfield,Main title,B.O.F. / Year of the dragon,1985-01-01,,Musique de film,,,,
407,220,2017-05-22T10:19:10+02:00,00:03:37:00,Stanley Myers,Cavatina,BOF / Voyage au bout de l'enfer,1979-01-01,,Musique de film,John Williams,Guitare,,
407,221,2017-05-22T10:22:47+02:00,00:03:27:00,David Mansfield,La porte du paradis : Heaven's gate waltz,BOF / La porte du paradis,1981-01-01,,Musique de film,,,,
407,222,2017-05-22T10:26:14+02:00,00:03:46:00,Ry Cooder,Theme from southern comfort,Film / Musiques de films composees par ry cooder,1985-01-01,,Musique de film,,,,
407,223,2017-05-22T10:30:00+02:00,00:04:09:00,,Ten million slaves,Bof / Public enemies,2009-01-01,,Musique de film,Otis Taylor,,,
407,224,2017-05-22T10:34:09+02:00,00:04:48:00,,Bad to the Bone,BOF / Megamind,2010-01-01,,Musique de film,George Thorogood;Lorne The Destroyers,,,
407,226,2017-05-22T10:39:01+02:00,00:02:49:00,Trevor Jones;Randy Edelman,The kiss,Bof / Le dernier des mohicans,1992-01-01,,Musique de film,Daniel Carlin,Chef d'orchestre,,
407,227,2017-05-22T10:41:50+02:00,00:02:34:00,Trevor Jones;Randy Edelman,The glade part II,Bof / Le dernier des mohicans,1992-01-01,,Musique de film,Daniel Carlin,Chef d'orchestre,,
407,228,2017-05-22T10:44:24+02:00,00:04:21:00,Trevor Jones;Randy Edelman,Fort battle,Bof / Le dernier des mohicans,1992-01-01,,Musique de film,Daniel Carlin,Chef d'orchestre,,
407,229,2017-05-22T10:48:45+02:00,00:02:40:00,Brad Fiedel,Terminator : Main title,BOF / Terminator,1984-01-01,,Musique de film,,,,
407,230,2017-05-22T10:51:25+02:00,00:03:42:00,,Set me free,Bof /Ali,2002-01-01,,Musique de film,Whild Peach;Dungeon East,,,
407,231,2017-05-22T10:55:07+02:00,00:04:49:00,Jurgen Knieper,Der himmel uber Berlin,Bof/ Les ailes du desir,1988-01-01,,Musique de film,,,,
407,232,2017-05-22T10:59:56+02:00,00:00:45:00,Jurgen Knieper,Lied vom kindsein,Bof/ Les ailes du desir,1988-01-01,,Musique de film,,,,
407,233,2017-05-22T11:00:41+02:00,00:02:20:00,Peer Raben,Querelle : The tears of the lady,BOF / Querelle,1982-01-01,,Musique de film,Divers;Peer Raben,Chef d'orchestre,,
407,234,2017-05-22T11:03:01+02:00,00:02:16:00,Peer Raben,Querelle : Sailor's accordion,BOF / Querelle,1982-01-01,,Musique de film,Divers;Peer Raben,Chef d'orchestre,,
407,236,2017-05-22T11:05:21+02:00,00:04:19:00,Harry Gregson-Williams,The martian : The martian score suite,BOF / The martian (Seul sur mars) (edition deluxe),2015-01-01,,Musique de film,,,,
407,237,2017-05-22T11:09:40+02:00,00:03:27:00,Michael Kamen,Brazil - geoff muldaur,Brazil (film),1992-01-01,,Musique de film,,,,
407,238,2017-05-22T11:13:07+02:00,00:01:18:00,Michael Kamen,Days & nights in kyoto - the party (part 2),Brazil (film),1992-01-01,,Musique de film,,,,
407,239,2017-05-22T11:14:25+02:00,00:02:51:00,,Rang tang ding dong (I am a japanese sandman),Bof / Bringing out the dead - tombeau ouvert,1999-01-01,,Musique de film,The Cellos,,,
407,240,2017-05-22T11:17:16+02:00,00:02:29:00,,Misirlou,BOF / Pulp fiction,2002-01-01,,Musique de film,Pumpkin;Honey Bunny,,,
407,241,2017-05-22T11:19:45+02:00,00:03:06:00,,Naked city : The james bond theme,Naked city / The complete studio recordings,,,Jazz,John Zorn;Bill Frisell;Wayne Horvitz;Fred Frith;Joey Baron;Yamataka Eye,Saxophone alto;Guitare;Claviers;Contrebasse;Batterie;Voix,,
407,242,2017-05-22T11:22:51+02:00,00:03:44:00,Tangerine Dream,Le convoi de la peur : Betrayal (Sorcerer theme),BOF / Le convoi de la peur (Sorcerer),1977-01-01,,Musique de film,Tangerine Dream;Edgar Froese;Peter Baumann;Christoph Franke,,,
407,244,2017-05-22T11:26:39+02:00,00:05:16:00,Goblin,Profondo rosso,B.O.F. / Dario argento,2007-01-01,,Musique de film,,,,
407,245,2017-05-22T11:31:55+02:00,00:01:00:00,Bernard Herrmann,Psychose : Suite pour cordes : The murder,Bernard Herrmann : La musique de film,1996-01-01,,Musique de film,Orchestre Philharmonique De Los Angeles;Esa Pekka Salonen,Orchestre;Chef d'orchestre,,
407,246,2017-05-22T11:32:55+02:00,00:04:09:00,John Harrison,Prologue : Welcome to creepshow (main title),BOF / Creepshow,1982-01-01,,Musique de film,John Harrison;Michael Abelson,Synthétiseur;Piano,,
407,247,2017-05-22T11:37:04+02:00,00:01:38:00,George Crumb,L'exorciste : Night of the electric insects,BOF / L'exorciste,1974-01-01,,Musique de film,,,,
407,248,2017-05-22T11:38:42+02:00,00:02:58:00,Jerry Goldsmith,The Omen : Killer's storm,BOF / The Omen,1976-01-01,,Musique de film,Lionel Newman,Chef d'orchestre,,
407,249,2017-05-22T11:41:40+02:00,00:02:28:00,Jerry Goldsmith,Home coming,Bof / Rambo,1988-01-01,,Musique de film,Non Identifie;Jerry Goldsmith,Orchestre;Chef d'orchestre,,
407,250,2017-05-22T11:44:08+02:00,00:02:48:00,Bill Conti,Gonna fly now,Bof / Rocky,1977-01-01,,Musique de film,Deetta Little;Nelson Pigford;Non Identifie;Bill Conti,Voix;Voix;Orchestre;Chef d'orchestre,,
407,252,2017-05-22T11:46:59+02:00,00:03:03:00,,A fifth of beethoven,BOF / Saturday night fever ""Fievre du samedi soir"",1977-01-01,,Musique de film,Walter Murphy,,,
407,253,2017-05-22T11:50:02+02:00,00:05:29:00,,Dirty Harry's creed,Moovies,2015-01-01,,Jazz,Mederic Collignon & Le Jus De Bocse,,,
407,254,2017-05-22T11:55:31+02:00,00:05:57:00,Walter Schumann,Lullaby,BOF / La nuit du chasseur,2009-01-01,,Musique de film,David Euverte;Daniel Paboeuf;Jerome Bensoussan;Jac Auvergne;Regis Boulard;Pierre Fablet,Piano;Saxophone;Trompette;Basse;Batterie;Chef d'orchestre,,
407,255,2017-05-22T12:01:28+02:00,00:03:16:00,,Dueling banjos,Bof / Deliverance,1973-01-01,,Musique de film,Eric Weissberg;Steve Mandell;Marshall Brickman,Piano;Guitare;Guitare,,
407,258,2017-05-22T12:00:03+02:00,00:01:49:00,Claude Debussy,Knight of cups : 6 épigraphes antiques L 131 : Pour l'Egyptienne L 131 n°5 - arrangement pour orchestre,BOF / Knight of cups,2016-01-01,,Musique de film,Orchestre National De Lyon;Jun Markl,Orchestre;Chef d'orchestre,,
407,259,2017-05-22T12:01:52+02:00,00:15:24:00,Toru Takemitsu,Suite no 2,Bof / Ran,1990-01-01,,Musique de film,,,,
407,260,2017-05-22T12:17:16+02:00,00:04:09:00,Martial Solal,A bout de souffle - pour piano,BOF / A bout de souffle,1959-01-01,,Musique de film,Martial Solal,Piano,,
407,261,2017-05-22T12:21:25+02:00,00:04:30:00,Francois De Roubaix,Le saut de l'ange : Le saut de l'ange (Version 3 finale),BOF / Le saut de l'ange,2016-01-01,,Musique de film,,,,
407,263,2017-05-22T12:25:59+02:00,00:02:24:00,Joseph Kosma,Les portes de la nuit : Introduction et valse / Les feuilles mortes,BOF / Voyage à travers le cinéma français / 40 ans de musique de film,2016-01-01,,Musique de film,Orchestre Du Capitole De Toulouse;Michel Plasson,Orchestre;Chef d'orchestre,,
407,264,2017-05-22T12:28:23+02:00,00:02:00:00,,Il colore dei soldi : Il colore dei soldi,Soundtrax,2010-01-01,,Pop-Rock et autres,Fred Pallem & Le Sacre Du Tympan,,,
407,265,2017-05-22T12:30:23+02:00,00:05:15:00,,Black satin,Bof / A la rencontre de forrester,2000-01-01,,Musique de film,Miles Davis,,,
407,267,2017-05-22T12:35:41+02:00,00:04:24:00,,Il colore dei soldi : Ti seppellirei nel giardino,Soundtrax,2010-01-01,,Pop-Rock et autres,Fred Pallem & Le Sacre Du Tympan,,,
407,268,2017-05-22T12:40:05+02:00,00:03:45:00,Ennio Morricone,Le casse - ma non troppo erotico,Film/Morrivone/Le casse,1997-01-01,,Musique de film,,,,
407,269,2017-05-22T12:43:50+02:00,00:03:25:00,Jean Wiener,Touchez pas au grisbi : Le grisbi,BOF / Voyage à travers le cinéma français / 40 ans de musique de film,2016-01-01,,Musique de film,Jean Wiener Quartet;Jean Wiener;Jean Wiener,Harmonica;Chef d'orchestre,,
407,270,2017-05-22T12:47:15+02:00,00:01:32:00,Bernard Herrmann,Fahrenheit 451: Prelude,Bernard Herrmann : La musique de film,1996-01-01,,Musique de film,Orchestre Philharmonique De Los Angeles;Esa Pekka Salonen,Orchestre;Chef d'orchestre,,
407,271,2017-05-22T12:48:47+02:00,00:01:01:00,Bernard Herrmann,Fahrenheit 451: Fire Engine,Bernard Herrmann : La musique de film,1996-01-01,,Musique de film,Orchestre Philharmonique De Los Angeles;Esa Pekka Salonen,Orchestre;Chef d'orchestre,,
407,272,2017-05-22T12:49:48+02:00,00:01:39:00,Bernard Herrmann,Fahrenheit 451: The bedroom,Bernard Herrmann : La musique de film,1996-01-01,,Musique de film,Orchestre Philharmonique De Los Angeles;Esa Pekka Salonen,Orchestre;Chef d'orchestre,,
407,273,2017-05-22T12:51:27+02:00,00:02:04:00,Bernard Herrmann,Fahrenheit 451: The reading,Bernard Herrmann : La musique de film,1996-01-01,,Musique de film,Orchestre Philharmonique De Los Angeles;Esa Pekka Salonen,Orchestre;Chef d'orchestre,,
407,274,2017-05-22T12:53:31+02:00,00:01:26:00,Bernard Herrmann,Fahrenheit 451: The garden,Bernard Herrmann : La musique de film,1996-01-01,,Musique de film,Orchestre Philharmonique De Los Angeles;Esa Pekka Salonen,Orchestre;Chef d'orchestre,,
407,275,2017-05-22T12:54:57+02:00,00:01:51:00,Bernard Herrmann,Fahrenheit 451: The nightmare,Bernard Herrmann : La musique de film,1996-01-01,,Musique de film,Orchestre Philharmonique De Los Angeles;Esa Pekka Salonen,Orchestre;Chef d'orchestre,,
407,276,2017-05-22T12:56:48+02:00,00:01:43:00,Bernard Herrmann,Fahrenheit 451: Flowers of fire,Bernard Herrmann : La musique de film,1996-01-01,,Musique de film,Orchestre Philharmonique De Los Angeles;Esa Pekka Salonen,Orchestre;Chef d'orchestre,,
407,277,2017-05-22T12:58:31+02:00,00:00:37:00,Bernard Herrmann,Fahrenheit 451: Flamethrower,Bernard Herrmann : La musique de film,1996-01-01,,Musique de film,Orchestre Philharmonique De Los Angeles;Esa Pekka Salonen,Orchestre;Chef d'orchestre,,
407,278,2017-05-22T12:59:08+02:00,00:01:01:00,Bernard Herrmann,Fahrenheit 451: The captain's death,Bernard Herrmann : La musique de film,1996-01-01,,Musique de film,Orchestre Philharmonique De Los Angeles;Esa Pekka Salonen,Orchestre;Chef d'orchestre,,
407,279,2017-05-22T13:00:09+02:00,00:02:14:00,Bernard Herrmann,Fahrenheit 451: The road,Bernard Herrmann : La musique de film,1996-01-01,,Musique de film,Orchestre Philharmonique De Los Angeles;Esa Pekka Salonen,Orchestre;Chef d'orchestre,,
407,280,2017-05-22T13:02:23+02:00,00:02:25:00,Bernard Herrmann,Fahrenheit 451: Finale,Bernard Herrmann : La musique de film,1996-01-01,,Musique de film,Orchestre Philharmonique De Los Angeles;Esa Pekka Salonen,Orchestre;Chef d'orchestre,,
407,281,2017-05-22T13:04:48+02:00,00:01:33:00,John Zorn,Yesoma (pizz),Zorn John/Film works XI,2002-01-01,,Musique de film,Masada,,,
407,283,2017-05-22T13:06:25+02:00,00:03:55:00,Francois De Roubaix,Dernier domicile connu : Dernier domicile connu,Musique de film / L'essentiel de François de Roubaix,2015-01-01,,Musique de film,,,,
407,284,2017-05-22T13:10:20+02:00,00:03:00:00,Antoine Duhamel,Pierrot le fou : Ferdinand,Nouvelle vague : Chansons et musiques de films,,,Musique de film,Anna Karina,,,
407,285,2017-05-22T13:13:20+02:00,00:11:20:00,,Suite Part 1,Bof/Appointment (the),,,Musique de film,Michel Legrand,Chef d'orchestre,,
407,287,2017-05-22T13:24:44+02:00,00:02:52:00,,Ascenseur pour l'échafaud : Florence sur les Champs-Elysées,Miles Davis the original mono recordings : Jazz track / Cd 4,1958-01-01,,Jazz,The Miles Davis Quintet;Miles Davis;Barney Wilen;Rene Urtreger;Pierre Micheleot;Kenny Clark,Trompette;Saxophone ténor;Piano;Contrebasse;Batterie,,
407,288,2017-05-22T13:27:36+02:00,00:09:49:00,,Musique mecanique,Mortelle randonnée (film),1983-01-01,,Musique de film,Carla Bley,,,
407,289,2017-05-22T13:37:25+02:00,00:03:50:00,,Doctor strange: The master of the mystic end cred,BOF/ Doctor strange,2016-01-01,,Musique de film,Michael Giacchino,,,
407,290,2017-05-22T13:41:15+02:00,00:05:01:00,Alexandre Desplat,Moonrise kingdom (film) : The heroic weather-conditions of the Universe : part 4-6 : Thunder - Lightning and Rain,BOF/Moonrise kingdom (film),2012-01-01,,Musique de film,,,,
407,291,2017-05-22T13:46:16+02:00,00:02:32:00,Marco Beltrami,Shipwrecked,Bof / Dans la brume électrique,2009-01-01,,Musique de film,,,,
407,293,2017-05-22T13:48:51+02:00,00:00:27:00,Michael Giacchino,To boldly go´,Bof /Star trek,2009-01-01,,Musique de film,,,,
407,294,2017-05-22T13:49:18+02:00,00:09:11:00,Michael Giacchino,End credits,Bof /Star trek,2009-01-01,,Musique de film,,,,
407,295,2017-05-22T13:58:29+02:00,00:02:22:00,John Williams,The conversation,BOF / Rencontres du 3e type,1977-01-01,,Musique de film,Steven Spielberg,Chef d'orchestre,,
407,296,2017-05-22T14:00:51+02:00,00:03:46:00,Georges Delerue,Les deux anglaises et le continent (film) : Epilogue,Mus. Films / Le monde musical de François Truffaut,2014-01-01,,Musique de film,Non Identifie;Georges Delerue,Orchestre;Chef d'orchestre,,
407,297,2017-05-22T14:04:37+02:00,00:03:01:00,Bernard Herrmann,La mariée était en noir (fillm) : Julie et l'écharpe,Mus. Films / Le monde musical de François Truffaut,2014-01-01,,Musique de film,Non Identifie;Andre Girard,Orchestre;Chef d'orchestre,,
407,298,2017-05-22T14:07:38+02:00,00:07:28:00,Georges Delerue,Suite du roi de coeur,Le cinema de Philippe de broca 1959-1968,2003-01-01,,Musique de film,,,,
407,300,2017-05-22T14:15:09+02:00,00:03:03:00,Alexandre Desplat,The grand Budapest hotel : Mr. Moustafa,BOF / The grand Budapest hotel,2014-01-01,,Musique de film,,,,
407,301,2017-05-22T14:18:12+02:00,00:12:38:00,,Lipstick montage,BOF / Lipstick,1976-01-01,,Musique de film,Michel Polnareff,,,
407,302,2017-05-22T14:30:50+02:00,00:04:17:00,Francois De Roubaix,Comment ça va j'm'en fous : L'atelier,Le monde electronique de François de Roubaix vol.II,2006-01-01,,Musique de film,,,,
407,303,2017-05-22T14:35:07+02:00,00:04:27:00,Ennio Morricone,Erotico (The burglars),The big gundown : John Zorn joue la musique de Ennio Morricone,2000-01-01,,Musique de film,John Zorn,Saxophone,,
407,305,2017-05-22T14:39:37+02:00,00:05:43:00,,L'homme orchestre medley,Fred Pallem & Le sacre du tympan présentent François De Roubaix,2015-01-01,,Jazz,Fred Pallem;Remi Sciuto;Vincent Taurelle;Vincent Taeger;Fabrice Martinez;Daniel Zimmermann,Guitare;Saxophone;Claviers;Batterie;Trompette;Trombone,,
407,306,2017-05-22T14:45:20+02:00,00:01:48:00,Raymond Lefevre,Le gendarme et les extraterrestres : Le gendarme et les extraterrestres (générique) (raymond lefev,Louis de Funès : Musiques de films 1963-1982,,,Musique de film,,,,
407,307,2017-05-22T14:47:08+02:00,00:15:13:00,John Williams,Adventure on earth,BOF / E T L'extra terrestre (film),1982-01-01,,Musique de film,,,,
407,310,2017-05-22T15:00:04+02:00,00:04:35:00,Miklos Rozsa,Julius Caesar (film)/Jules César (film)/Julius Caesar : ouverture,The spectacular world of classic film scores,1977-01-01,,Musique de film,National Philharmonic Orchestra;Charles Gerhardt,Orchestre;Chef d'orchestre,,
407,311,2017-05-22T15:04:39+02:00,00:07:40:00,Carlo Siliotto,250 000 (the bello gallico),Bof / Jules Cesar (film tv),2002-01-01,,Musique de film,Orchestre Symphonique Bulgare;Carlo Siliotto,Orchestre;Chef d'orchestre,,
407,312,2017-05-22T15:12:19+02:00,00:01:38:00,Trevor Jones,The invasion,BOF / Richard III,1996-01-01,,Musique de film,Gavin Wright,Chef d'orchestre,,
407,313,2017-05-22T15:13:57+02:00,00:03:05:00,Trevor Jones,Clarence's dream,BOF / Richard III,1996-01-01,,Musique de film,Gavin Wright,Chef d'orchestre,,
407,314,2017-05-22T15:17:02+02:00,00:02:47:00,Third Ear Band,The cauldron,Musique de Macbeth (film),1972-01-01,,Musique de film,Third Ear Band;Paul Minns;Glen Sweeney;Paul Buckmaster;Simon House;Denim Bridges,Hautbois;Batterie;Violoncelle;Violon;Guitare,,
407,315,2017-05-22T15:19:49+02:00,00:02:48:00,Third Ear Band,Dagger and death,Musique de Macbeth (film),1972-01-01,,Musique de film,Third Ear Band;Paul Minns;Glen Sweeney;Paul Buckmaster;Simon House;Denim Bridges,Hautbois;Batterie;Violoncelle;Violon;Guitare,,
407,316,2017-05-22T15:22:37+02:00,00:05:17:00,Ennio Morricone,Prologue,BOF / Symphony for Richard III,1997-01-01,,Musique de film,Academie Musicale Italienne;Ennio Morricone,Orchestre;Chef d'orchestre,,
407,317,2017-05-22T15:27:54+02:00,00:05:02:00,Ennio Morricone,After the battle,BOF / Symphony for Richard III,1997-01-01,,Musique de film,Academie Musicale Italienne;Ennio Morricone,Orchestre;Chef d'orchestre,,
407,319,2017-05-22T15:32:59+02:00,00:02:10:00,,With wand' ring steps,BOF/The merchant of venice/Le marchand de venise (film),2004-01-01,,Musique de film,Jocelyn Pook;Andreas Sholl,,,
407,320,2017-05-22T15:35:09+02:00,00:01:34:00,,Synagogue cantors,BOF/The merchant of venice/Le marchand de venise (film),2004-01-01,,Musique de film,Jocelyn Pook,,,
407,321,2017-05-22T15:36:43+02:00,00:01:51:00,,Portia,BOF/The merchant of venice/Le marchand de venise (film),2004-01-01,,Musique de film,Jocelyn Pook,,,
407,322,2017-05-22T15:38:34+02:00,00:03:35:00,Ilan Eshkeri,Starve with feeding,BOF / Coriolan,2012-01-01,,Musique de film,,,,
407,323,2017-05-22T15:42:09+02:00,00:01:29:00,,Sarabanda,Bof / La megere apprivoisee / Zeffirelli,1997-01-01,,Musique de film,Carlo Savina,Chef d'orchestre,,
407,324,2017-05-22T15:43:38+02:00,00:02:04:00,,Dolce italia,Bof / La megere apprivoisee / Zeffirelli,1997-01-01,,Musique de film,Carlo Savina,Chef d'orchestre,,
407,325,2017-05-22T15:45:42+02:00,00:01:45:00,Patrick Doyle,I'd rather charleston with you,Love's Labour's Lost,2000-01-01,,Musique de film,Divers,,,
407,326,2017-05-22T15:47:27+02:00,00:03:14:00,Patrick Doyle,Arrival of the princess,Love's Labour's Lost,2000-01-01,,Musique de film,Divers,,,
407,327,2017-05-22T15:50:41+02:00,00:03:45:00,John Scott,Main titles (Love theme),Antoine et cléopâtre (film),1972-01-01,,Musique de film,Orchestre Philharmonique De Londres;John Scott,Orchestre;Chef d'orchestre,,
407,328,2017-05-22T15:54:26+02:00,00:02:00:00,Rene Cloerec,Vive Henri IV Vive L'Amour! - Vive Henri IV,Les plus belles musiques de films de rene cloerec,1993-01-01,,Musique de film,Rene Cloerec,Chef d'orchestre,,
