channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score
405,177,2017-05-22T11:14:33+02:00,00:05:02:00,,Money montage,Moovies,2015-01-01,,Jazz,Mederic Collignon & Le Jus De Bocse,,,
405,178,2017-05-22T11:19:35+02:00,00:04:17:00,,Tribalurban 1,Obsession 3,2015-01-01,,Jazz,Andy Emler Megaoctet;Andy Emler;Philippe Sellam;Laurent Dehors;Francois Thuillier;Laurent Blondiau;Eric Echampard,Saxophone alto;Saxophone ténor;Tuba;Trompette;Batterie,,
405,180,2017-05-22T11:23:55+02:00,00:08:24:00,,Graffiti celtique,Nomade sonore,2015-01-01,,Jazz,Eric Seva,,,
405,181,2017-05-22T11:32:19+02:00,00:04:22:00,Gerard Maurin,Encore,Encore,2015-01-01,,Jazz,Virginie Teychene,,,
405,182,2017-05-22T11:36:41+02:00,00:06:18:00,,Place sainte-catherine,Sur les quais,1993-01-01,,Jazz,Daniel Mille,,,
405,184,2017-05-22T11:43:05+02:00,00:07:17:00,,Conakry,Renaudin & Cahour / Douo,,,Jazz,Olivier Cahours;Bertrand Renaudin,Guitare Voix;Batterie,,
405,185,2017-05-22T11:50:22+02:00,00:06:19:00,,Epistrophy,At work,2015-01-01,,Jazz,Geraldine Laurent;Paul Lay;Yoni Zelnik;Donald Kontomanou,Saxophone alto;Piano;Contrebasse;Percussions,,
405,186,2017-05-22T11:56:41+02:00,00:03:37:00,,Reflections,Pictures in a frame,1979-01-01,,Jazz,Max Roach Quartet;Max Roach;Cecil Bridgewater;Odean Pope;Calvin Hill,Basse,,
405,187,2017-05-22T12:00:18+02:00,00:02:51:00,Ray Rasch,World of no return,Nat King Cole : Wild is love,,,Jazz,Nat King Cole;Nelson Riddle,Chef d'orchestre,,
405,190,2017-05-22T12:00:06+02:00,00:06:47:00,,Medley : Och jungfrun gick sig at angen / Kavaljersvisa fran varmland / Och jungfrun gick at kallan,Landscapes,2003-01-01,,Jazz,Jan Lundgren Trio;Jan Lundgren;Mattias Svensson;Morten Lund,Piano;Contrebasse;Batterie,,
405,191,2017-05-22T12:06:53+02:00,00:07:55:00,,Berimbau,Relaxin',1983-01-01,,Jazz,Joe Beck;Jay Leonhart;Grady Tate,Guitare électrique;Contrebasse;Batterie,,
405,192,2017-05-22T12:14:48+02:00,00:02:25:00,,Berimbau,Talkin' verve,,,Jazz,Astrud Gilberto,,,
405,193,2017-05-22T12:17:13+02:00,00:08:02:00,Miklos Lukacs,Sunrise in Chennai,Cimbalom unlimited,2016-01-01,,Jazz,Miklos Lukacs;Larry Grenadier;Eric Harland,Cymbalum;Contrebasse;Percussions,,
405,194,2017-05-22T12:25:15+02:00,00:06:46:00,,Kavalla,Balkanic jazz,2006-01-01,,Jazz,Hradcany;Serge Adam;Philippe Botta;David Venitucci;Bijan Chemirani,Trompette;Saxophone;Chant,,
405,196,2017-05-22T12:32:10+02:00,00:01:45:00,,Sanguinici,April Orchestra présente : Florilège de la musique contemporaine tchécoslovaque,1978-01-01,,Jazz,Jiri Stivin;Gabriel Jonas;Quatuor Talich,Flûte à bec;Piano,,
405,197,2017-05-22T12:33:55+02:00,00:02:40:00,Scott Joplin,Elite syncopations - pour flûte traversière et clavecin,Jean Pierre Rampal joue Scott Joplin,1983-01-01,,Jazz,Jean Pierre Rampal;John Steele Ritter,Flûte traversière;Clavecin,http://data.doremus.org/expression/cefe2e37-4a54-390a-bea8-b46c854db192,1.00
405,198,2017-05-22T12:36:35+02:00,00:03:39:00,,Kaval,Imafa,1998-01-01,,Jazz,Akosh S Unit,,,
405,199,2017-05-22T12:40:14+02:00,00:04:38:00,,Szormoru vasarnap (instrumental),Hungarian noir : a tribute to the gloomy sunday,2016-01-01,,Jazz,Cimbalomduo,,,
405,200,2017-05-22T12:44:52+02:00,00:04:41:00,,Djame,Guinée/Sénégal / Kora jazz trio/Part two,2005-01-01,,Jazz,Djeli Moussa Diawara;Abdoulaye Diabate;Moussa Cissoko;Mamadou Kone,Guitare;Piano;Batterie,,
405,201,2017-05-22T12:49:33+02:00,00:02:25:00,,Dar shems,Abu Sadiya,2017-01-01,,Jazz,Yacine Boulares;Vincent Segal;Nasheet Waits,Saxophone soprano;Violoncelle;Batterie,,
405,202,2017-05-22T12:51:58+02:00,00:08:43:00,,Un été(estate)/Tu verras(O que sera a floor da terra)/Bidonville(Berimbau),Ô Toulouse,2004-01-01,,Jazz,Eddy Louiss;Bernard Lubat;Luigi Trussardi;Maurice Vander,Orgue;Batterie;Contrebasse;Piano,,
405,204,2017-05-22T13:00:56+02:00,00:03:03:00,,Azure,Flesh & Stone,1994-01-01,,Jazz,Glenn Ferris;Vincent Segal;Bruno Rousselet,Trombone;Violoncelle;Contrebasse,,
405,205,2017-05-22T13:03:59+02:00,00:06:19:00,,Bagpipe song,Atmospheric conditions permitting,1995-01-01,,Jazz,Jazz Ensemble Des Hessischen Rundfunks,,,
405,206,2017-05-22T13:10:18+02:00,00:04:40:00,,Menina,Bluefly,2016-01-01,,Jazz,Cyro Baptista;Vincent Segal;Ira Coleman;Tim Keiper,Percussions;Violoncelle;Basse;Percussions,,
405,207,2017-05-22T13:14:58+02:00,00:03:26:00,,Berimbau,Love strings and Jobim,1966-01-01,,Jazz,Antonio Carlos Jobim,,,
405,208,2017-05-22T13:18:24+02:00,00:03:19:00,,La muntagnella,Castel del Monte,2000-01-01,,Jazz,Michel Godard;Linda Bsiri;Lucilla Galeazzi;Pierre Favre,Tuba;Voix;Voix;Percussions,,
405,210,2017-05-22T13:21:54+02:00,00:06:24:00,,Tabou,Guinée/Sénégal/Kora jazz trio,2003-01-01,,Jazz,Djeli Moussa Diawara;Abdoulaye Diabate;Moussa Sissoko,Piano,,
405,211,2017-05-22T13:28:18+02:00,00:03:48:00,,Mon amour,CelloSolo Live,2014-01-01,,Jazz,Matthieu Saglio & Emilio Garrido;Matthieu Saglio;Emilio Garrido,Violoncelle,,
405,212,2017-05-22T13:32:06+02:00,00:03:57:00,,Funky tren,CelloSolo Live,2014-01-01,,Jazz,Matthieu Saglio & Emilio Garrido;Matthieu Saglio;Emilio Garrido,Violoncelle,,
405,213,2017-05-22T13:36:03+02:00,00:05:42:00,,Orgueman,Ok,2007-01-01,,Jazz,Rudy Bonin;Florent Gac;Francis Bourrec;Christian Escoude,Percussions;Orgue;Saxophone ténor;Guitare électrique,,
405,214,2017-05-22T13:41:45+02:00,00:05:36:00,Bumcello,Death in brest,Booty time,,,Jazz,Vincent Segal;Cyril Atef;Manou N'Guessan;Bumcello,Violoncelle;Percussions;Basse Voix;Orchestre,,
405,215,2017-05-22T13:47:21+02:00,00:03:31:00,Camargo Guarnieri,Dansa negra - arrangement pour violoncelle et piano,Obrigado Brazil,2009-01-01,,Jazz,Yo-Yo Ma;Kathryn Stott,Violoncelle;Piano,http://data.doremus.org/expression/b0763e93-fa80-31aa-91df-1af7defec741,0.91
405,217,2017-05-22T13:51:15+02:00,00:02:43:00,,Bagpipe blues,Courage : The Atlantic recordings,2006-01-01,,Jazz,Harley Rufus,,,
405,218,2017-05-22T13:53:58+02:00,00:08:26:00,,Cornemuse,Dans la rue,1995-01-01,,Jazz,Tous Dehors;Laurent Dehors;Divers,,,
405,219,2017-05-22T14:02:24+02:00,00:06:01:00,,Djanya,Guinée/Sénégal / Kora jazz trio/Part two,2005-01-01,,Jazz,Djeli Moussa Diawara;Abdoulaye Diabate;Moussa Cissoko;Mamadou Kone,Guitare;Piano;Batterie,,
405,220,2017-05-22T14:08:25+02:00,00:05:57:00,,Children's song n° 6,Jazz at Prague Castle,,,Jazz,Jiri Stivin & Co Jazz System;Jiri Stivin;Wolfgang Lackerschmid;Jaroslav Sindler;Zdenek Tichota;Michal Hejna,Flûte;Vibraphone;Guitare;Guitare basse;Batterie,,
405,221,2017-05-22T14:14:22+02:00,00:10:33:00,,Acrid,Cello news,1990-01-01,,Jazz,Courtois Vincent Quartet;Vincent Courtois;Pierre Christophe;Benoit Dunoyer De Segonzac;Serge Gacon,Violoncelle;Piano;Contrebasse;Batterie,,
405,223,2017-05-22T14:24:58+02:00,00:04:52:00,,Song mecanique,Momentum mobile,1994-01-01,,Jazz,Michael Riessler & Son Quintette;Michael Riessler;Howard Levy;Pierre Charial;Renaud Garcia-Fons;Robert Ameen;Ensemble 13,Clarinette;Harmonica;Orgue;Contrebasse;Batterie,,
405,224,2017-05-22T14:29:50+02:00,00:05:19:00,,As we wait for time,Time is a blind guide,2015-01-01,,Jazz,Thomas Stronen(batteries Et Percussion);Kit Downs(piano);Hakon Aase(violon);Ole Morten Vagan(basse);Lucy Railton(violoncelle);Siv Oyunn Kjenstad(percussion);Steinar Mossige(percussion),,,
405,225,2017-05-22T14:35:09+02:00,00:05:35:00,,Le vilain petit canard,Hors gabarit,,,Jazz,Pierre Charial,,,
405,226,2017-05-22T14:40:44+02:00,00:04:02:00,Tradit,Hongrie : Folksong adaptation from Moldavia,Tune in : The music of Europe : Jazz,2014-01-01,,Jazz,Miklos Lukacs;Mihaly Dresch,Flûte,,
405,228,2017-05-22T14:44:58+02:00,00:04:15:00,,Xam-xam,Part III,2008-01-01,,Jazz,Kora Jazz Trio;Djeli Moussa Diawara;Abdoulaye Diabate,Piano,,
405,229,2017-05-22T14:49:13+02:00,00:04:22:00,,Czarna niedziela,Hungarian noir : a tribute to the gloomy sunday,2016-01-01,,Jazz,Kayah,,,
405,230,2017-05-22T14:53:35+02:00,00:04:32:00,,Kora Song,Jeux dangeureux,1995-01-01,,Jazz,Frederic Alcaraz;Thibault Delor;Christian Gentet;Olivier Moret;Yves Torchinsky;Jean Philippe Viret,Contrebasse;Contrebasse;Contrebasse;Contrebasse;Contrebasse;Contrebasse,,
405,231,2017-05-22T14:58:07+02:00,00:05:49:00,,Luigi,Momentum mobile,1994-01-01,,Jazz,Michael Riessler & Son Quintette;Michael Riessler;Howard Levy;Pierre Charial;Renaud Garcia-Fons;Robert Ameen;Ensemble 13,Clarinette;Harmonica;Orgue;Contrebasse;Batterie,,
405,234,2017-05-22T15:00:15+02:00,00:00:45:00,,Prolog,Close ties on hidden lanes,2012-01-01,,Jazz,Marco Von Orelli 6;Marco Von Orelli;Lukas Briggen;Lukas Roos;Michel Wintsch;Kaspar Von Grunigen;Samuel Duhsler,Trompette;Trompette;Clarinette basse;Piano;Basse;Batterie,,
405,235,2017-05-22T15:01:00+02:00,00:09:10:00,,Marsala's strandgut,Close ties on hidden lanes,2012-01-01,,Jazz,Marco Von Orelli 6;Marco Von Orelli;Lukas Briggen;Lukas Roos;Michel Wintsch;Kaspar Von Grunigen;Samuel Duhsler,Trompette;Trompette;Clarinette basse;Piano;Basse;Batterie,,
405,236,2017-05-22T15:10:10+02:00,00:05:41:00,,Urban ways,Close ties on hidden lanes,2012-01-01,,Jazz,Marco Von Orelli 6;Marco Von Orelli;Lukas Briggen;Lukas Roos;Michel Wintsch;Kaspar Von Grunigen;Samuel Duhsler,Trompette;Trompette;Clarinette basse;Piano;Basse;Batterie,,
405,237,2017-05-22T15:15:51+02:00,00:05:23:00,,Main title,Bof / Payback,1998-01-01,,Musique de film,Payback,,,
405,239,2017-05-22T15:21:25+02:00,00:04:32:00,,Our journey,Maneri Mat & Morris Joe,2011-01-01,,Jazz,Matthew Shipp;Mat Maneri;Joe Morris,Piano;Violon;Guitare,,
405,240,2017-05-22T15:25:57+02:00,00:11:01:00,,Medley : it's magic / my reverie / Body and soul / Moonlight In Vermont,Live at Laren jazz festival 1975,2016-01-01,,Jazz,Sarah Vaughan;Carl Schroeder;Bob Magnusson;Juimmy Cobb,Chant;Piano;Contrebasse;Batterie,,
405,241,2017-05-22T15:36:58+02:00,00:04:18:00,,Tenderly,Live at Laren jazz festival 1975,2016-01-01,,Jazz,Sarah Vaughan;Carl Schroeder;Bob Magnusson;Juimmy Cobb,Chant;Piano;Contrebasse;Batterie,,
405,242,2017-05-22T15:41:16+02:00,00:08:56:00,,I remember Clifford,Live at the Concertgebouw 1961,2016-01-01,,Jazz,Oscar Peterson Trio;Oscar Peterson;Ray Brown;Ed Thigpen,Piano;Contrebasse;Batterie,,
405,244,2017-05-22T15:50:21+02:00,00:21:52:00,,After you've gone,Brown Clifford & Roach Max quintet / More live at the Bee Hive Chicago 1955,,,Jazz,Max Roach;Clifford Brown,Batterie;Trompette,,
405,245,2017-05-22T16:12:13+02:00,00:03:39:00,,Eti ufok,The world ends - Afro rock & psychedelia in 1970s Nigeria (Disc 2) (2010),2010-01-01,,Musique du monde,Charles ""effi"" Duke;Joe Castro;Eyo Crosby Hogan;Bassey ""bj"" John;Ceejebs,Orgue Guitare;Basse;Guitare;Batterie;Orchestre,,
405,247,2017-05-22T16:15:55+02:00,00:05:21:00,,Fleurette africaine (African flower),Day breaks,2016-01-01,,Jazz,Norah Jones,,,
405,248,2017-05-22T16:21:16+02:00,00:05:30:00,,Money jungle,Money jungle,1962-01-01,,Jazz,Duke Ellington;Charlie Mingus;Max Roach,Piano;Contrebasse;Batterie,,
405,249,2017-05-22T16:26:46+02:00,00:08:24:00,,Speak no evil,Speak No Evil,1987-01-01,,Jazz,Wayne Shorter;Freddie Hubbard;Herbie Hancock,,,
405,251,2017-05-22T16:35:22+02:00,00:10:11:00,,Hobo ho,Let my children hear music : The complete Columbia & RCA albums collection / cd 5,2012-01-01,,Jazz,Charles Mingus;Divers,Contrebasse,,
405,252,2017-05-22T16:45:33+02:00,00:10:43:00,,Mars,Interstellar space,2000-01-01,,Jazz,John Coltrane,Saxophone ténor,,
405,254,2017-05-22T16:56:19+02:00,00:03:47:00,Mina Agossi,Urbafrika,UrbAfrika,2017-01-01,,Jazz,Mina Agossi;Paco Sery,Batterie,,
405,255,2017-05-22T17:00:06+02:00,00:04:43:00,Georges Paczynski,La vieille valise,Le voyageur sans bagage,2017-01-01,,Jazz,Georges Paczynski Trio,,,
405,256,2017-05-22T17:04:49+02:00,00:03:51:00,Sun Ra,The perfect man,L'Orage,2017-01-01,,Jazz,L'Orage,,,
405,257,2017-05-22T17:08:40+02:00,00:03:05:00,Colette Cassidy;Nigel Clark,After hours,Confetti falling in the rain,2017-01-01,,Jazz,Colette Cassidy;Nigel Clark,Chant;Guitare,,
405,258,2017-05-22T17:11:45+02:00,00:03:47:00,,High wire,Ready take one,2016-01-01,,Jazz,Erroll Garner;Jimmy Smith;Joe Cocuzzo;Ernest Mccarty Jr.;Ike Isaacs;George Duvivier;Jose Mangual,Piano;Batterie;Batterie;Contrebasse;Contrebasse;Contrebasse;Percussions,,
405,260,2017-05-22T17:15:38+02:00,00:05:09:00,,Epistrophy,It's Monk's time : The Thelonious Monk quartet : The complete Columbia albums collection / cd 3,2012-01-01,,Jazz,The Thelonious Monk Quartet;Thelonious Monk;Charlie Rouse;Butch Warren;Ben Riley,Piano;Saxophone ténor;Contrebasse;Batterie,,
405,261,2017-05-22T17:20:47+02:00,00:31:24:00,,Meditations,Charles Mingus sextet with Eric Dolphy/Cornell 1964,,,Jazz,Mingus Charles Sextet,,,
405,263,2017-05-22T17:52:26+02:00,00:06:26:00,,Stompin' at the savoy,The Emarcy master takes,2009-01-01,,Jazz,Brown Clifford;Harold Land;Richie Powell;George Morrow;Max Roach,Trompette;Saxophone ténor;Piano;Basse;Batterie,,
405,264,2017-05-22T17:58:52+02:00,00:03:41:00,,Running out of time (epilogue),Listen,1997-01-01,,Jazz,Marc Cary;Terell Stafford;Ron Blake;Yarbrough Charles Laws;Billy Johnson;Dion Parson,Piano;Trompette;Saxophone ténor;Flûte;Contrebasse;Batterie,,
405,267,2017-05-22T18:00:05+02:00,00:07:47:00,,Shouara,Bernard Lubat and his Mad Ducks,1971-01-01,,Jazz,Bernard Lubat And His Mad Ducks;Bernard Lubat;Claude Engel;Eddy Louiss;Francois Gimenez;Francis Darizcuren,,,
405,268,2017-05-22T18:07:52+02:00,00:01:52:00,Francois Rauber,1er mouvement : Présentation,Suite stéréophonique,,,Jazz,Armand Cavalaro;Georges Grenu;Raymond Guiot;Jo Hrasco;Divers;Non Identifie;Francois Rauber,Batterie;Saxophone alto;Flûte traversière;Clarinette;Orchestre;Chef d'orchestre,,
405,269,2017-05-22T18:09:44+02:00,00:02:22:00,Francois Rauber,2ème mouvement : Modéré,Suite stéréophonique,,,Jazz,Armand Cavalaro;Georges Grenu;Raymond Guiot;Jo Hrasco;Divers;Non Identifie;Francois Rauber,Batterie;Saxophone alto;Flûte traversière;Clarinette;Orchestre;Chef d'orchestre,,
405,270,2017-05-22T18:12:06+02:00,00:02:45:00,Francois Rauber,3ème mouvement : Divertissement pour trompette et bois,Suite stéréophonique,,,Jazz,Armand Cavalaro;Georges Grenu;Raymond Guiot;Jo Hrasco;Divers;Non Identifie;Francois Rauber,Batterie;Saxophone alto;Flûte traversière;Clarinette;Orchestre;Chef d'orchestre,,
405,271,2017-05-22T18:14:51+02:00,00:01:59:00,Francois Rauber,4ème mouvement : Valse jazz,Suite stéréophonique,,,Jazz,Armand Cavalaro;Georges Grenu;Raymond Guiot;Jo Hrasco;Divers;Non Identifie;Francois Rauber,Batterie;Saxophone alto;Flûte traversière;Clarinette;Orchestre;Chef d'orchestre,,
405,272,2017-05-22T18:16:50+02:00,00:03:50:00,Francois Rauber,5ème mouvement : Adagio,Suite stéréophonique,,,Jazz,Armand Cavalaro;Georges Grenu;Raymond Guiot;Jo Hrasco;Divers;Non Identifie;Francois Rauber,Batterie;Saxophone alto;Flûte traversière;Clarinette;Orchestre;Chef d'orchestre,,
405,273,2017-05-22T18:20:40+02:00,00:02:19:00,Francois Rauber,6ème mouvement : Final,Suite stéréophonique,,,Jazz,Armand Cavalaro;Georges Grenu;Raymond Guiot;Jo Hrasco;Divers;Non Identifie;Francois Rauber,Batterie;Saxophone alto;Flûte traversière;Clarinette;Orchestre;Chef d'orchestre,,
405,274,2017-05-22T18:22:59+02:00,00:06:51:00,,Elvid Kursong,Music by ...,1981-01-01,,Jazz,Barre Phillips;Aina Kemanis;John Surman;Herve Bourde;Claudia Phillips;Pierre Favre,Basse;Saxophone baryton;Saxophone alto;Percussions,,
405,276,2017-05-22T18:30:05+02:00,00:02:00:00,Andre Previn,The subterraneans (film) / Why are we afraid,André Previn : Composer arranger conductor pianist,,,Jazz,Andre Previn;Gerry Mulligan;Buddy Clark;Divers;Andre Previn,Piano;Saxophone baryton;Contrebasse;Chef d'orchestre,,
405,277,2017-05-22T18:32:05+02:00,00:02:31:00,Andre Previn,The subterraneans (film) / Should I,André Previn : Composer arranger conductor pianist,,,Jazz,Andre Previn;Gerry Mulligan;Buddy Clark;Divers;Andre Previn,Piano;Saxophone baryton;Contrebasse;Chef d'orchestre,,
405,278,2017-05-22T18:34:36+02:00,00:05:43:00,Andre Previn,The subterraneans (film) / Things are looking down,André Previn : Composer arranger conductor pianist,,,Jazz,Andre Previn;Gerry Mulligan;Buddy Clark;Divers;Andre Previn,Piano;Saxophone baryton;Contrebasse;Chef d'orchestre,,
405,279,2017-05-22T18:40:19+02:00,00:02:01:00,Andre Previn,The subterraneans (film) / Like blue,André Previn : Composer arranger conductor pianist,,,Jazz,Andre Previn;Gerry Mulligan;Buddy Clark;Divers;Andre Previn,Piano;Saxophone baryton;Contrebasse;Chef d'orchestre,,
405,280,2017-05-22T18:42:20+02:00,00:03:01:00,Michael Mantler,Movie nine,More movies,1980-01-01,,Jazz,Philip Catherine;Michael Mantler;Gary Windo;Carla Bley;Steve Swallow;D Sharpe,Guitare électrique;Trompette;Saxophone ténor;Piano;Basse;Batterie,,
405,282,2017-05-22T18:45:32+02:00,00:04:13:00,,Valse triste,Classics in percussion,,,Jazz,Gene Krupa;Joe Venuto;Douglas Allen;Alexander Mousey;Non Identifie,Percussions;Percussions;Percussions;Percussions;Orchestre,,
405,283,2017-05-22T18:49:45+02:00,00:05:56:00,Leonard Bernstein;Howard Brubeck,Dialogues : Allegro,Bernstein plays Brubeck plays Bernstein,,,Jazz,Orchestre Philharmonique De New York;Quatuor Dave Brubeck;Leonard Bernstein,Orchestre;Orchestre;Chef d'orchestre,,
405,284,2017-05-22T18:55:41+02:00,00:05:17:00,Leonard Bernstein;Howard Brubeck,Dialogues : Andante - Ballade,Bernstein plays Brubeck plays Bernstein,,,Jazz,Orchestre Philharmonique De New York;Quatuor Dave Brubeck;Leonard Bernstein,Orchestre;Orchestre;Chef d'orchestre,,
405,285,2017-05-22T19:00:58+02:00,00:04:52:00,Leonard Bernstein;Howard Brubeck,Dialogues : Adagio - Ballade,Bernstein plays Brubeck plays Bernstein,,,Jazz,Orchestre Philharmonique De New York;Quatuor Dave Brubeck;Leonard Bernstein,Orchestre;Orchestre;Chef d'orchestre,,
405,286,2017-05-22T19:05:50+02:00,00:05:39:00,Leonard Bernstein;Howard Brubeck,Dialogues : Allegro - Blues,Bernstein plays Brubeck plays Bernstein,,,Jazz,Orchestre Philharmonique De New York;Quatuor Dave Brubeck;Leonard Bernstein,Orchestre;Orchestre;Chef d'orchestre,,
405,288,2017-05-22T19:11:41+02:00,00:15:02:00,,El vito,Flamenco jazz,,,Jazz,Pedro Iturralde Quintet;Pedro Iturralde;Dino Piana;Paul Grassi;Peer Wyboris;Paco De Lucia,Saxophone ténor;Trombone;Contrebasse;Batterie;Guitare,,
405,289,2017-05-22T19:26:43+02:00,00:07:24:00,,La tarara,Chano,1993-01-01,,Jazz,Chano Dominguez;Javier Colina;Guillermo Mac Gill,Piano;Contrebasse;Percussions,,
405,291,2017-05-22T19:34:16+02:00,00:08:03:00,,Tantra (vocal),Relativity suite,1973-01-01,,Jazz,Don Cherry;Charles Brackeen;Carlos Ward;Frank Lowe;Dewey Redman;Divers;Jazz Composer'S Orchestra,Saxophone alto;Saxophone alto;Saxophone ténor;Saxophone ténor;Orchestre,,
405,292,2017-05-22T19:42:19+02:00,00:05:38:00,,Mali Doussn’gouni (vocal),Relativity suite,1973-01-01,,Jazz,Don Cherry;Charles Brackeen;Carlos Ward;Frank Lowe;Dewey Redman;Divers;Jazz Composer'S Orchestra,Saxophone alto;Saxophone alto;Saxophone ténor;Saxophone ténor;Orchestre,,
405,293,2017-05-22T19:47:57+02:00,00:01:28:00,,Desireless,Relativity suite,1973-01-01,,Jazz,Don Cherry;Charles Brackeen;Carlos Ward;Frank Lowe;Dewey Redman;Divers;Jazz Composer'S Orchestra,Saxophone alto;Saxophone alto;Saxophone ténor;Saxophone ténor;Orchestre,,
405,294,2017-05-22T19:49:25+02:00,00:04:35:00,,The queen of Tung-Ting lake,Relativity suite,1973-01-01,,Jazz,Don Cherry;Charles Brackeen;Carlos Ward;Frank Lowe;Dewey Redman;Divers;Jazz Composer'S Orchestra,Saxophone alto;Saxophone alto;Saxophone ténor;Saxophone ténor;Orchestre,,
405,295,2017-05-22T19:54:00+02:00,00:06:53:00,,Trans-love airways (vocal),Relativity suite,1973-01-01,,Jazz,Don Cherry;Charles Brackeen;Carlos Ward;Frank Lowe;Dewey Redman;Divers;Jazz Composer'S Orchestra,Saxophone alto;Saxophone alto;Saxophone ténor;Saxophone ténor;Orchestre,,
405,296,2017-05-22T20:00:53+02:00,00:03:26:00,,Infinite gentleness,Relativity suite,1973-01-01,,Jazz,Don Cherry;Charles Brackeen;Carlos Ward;Frank Lowe;Dewey Redman;Divers;Jazz Composer'S Orchestra,Saxophone alto;Saxophone alto;Saxophone ténor;Saxophone ténor;Orchestre,,
405,297,2017-05-22T20:04:19+02:00,00:03:50:00,,March of the hobbits,Relativity suite,1973-01-01,,Jazz,Don Cherry;Charles Brackeen;Carlos Ward;Frank Lowe;Dewey Redman;Divers;Jazz Composer'S Orchestra,Saxophone alto;Saxophone alto;Saxophone ténor;Saxophone ténor;Orchestre,,
405,299,2017-05-22T20:08:13+02:00,00:07:14:00,,Unpk X Composition No. 40B,Six compositions: Quartet,1982-01-01,,Jazz,Anthony Braxton;Helias Mark;Edward Blackwell;Anthony Davis,Saxophone soprano;Contrebasse;Batterie;Piano,,
405,300,2017-05-22T20:15:27+02:00,00:09:48:00,,Musique mécanique I,Musique mécanique,1979-01-01,,Jazz,Carla Bley Band;Carla Bley;Michael Mantler;John Clark;Roswell Rudd;Bob Stewart;Divers,Orgue Hammond;Trompette;Cor;Trombone;Tuba,,
405,301,2017-05-22T20:25:15+02:00,00:07:04:00,,Musique mécanique II. At midnight,Musique mécanique,1979-01-01,,Jazz,Carla Bley Band;Carla Bley;Michael Mantler;John Clark;Roswell Rudd;Bob Stewart;Divers,Orgue Hammond;Trompette;Cor;Trombone;Tuba,,
405,302,2017-05-22T20:32:19+02:00,00:06:36:00,,Musique mécanique III,Musique mécanique,1979-01-01,,Jazz,Carla Bley Band;Carla Bley;Michael Mantler;John Clark;Roswell Rudd;Bob Stewart;Divers,Orgue Hammond;Trompette;Cor;Trombone;Tuba,,
405,304,2017-05-22T20:39:10+02:00,00:03:47:00,,Linger awhile,Jazz erotica,1985-01-01,,Jazz,Richie Kamuca;Monty Budwig;Bill Holman;Vince Guaraldi;Frank Rosolino;Conte Candoli;Ed Leddy;Stan Levey,Saxophone ténor;Contrebasse;Saxophone baryton;Piano;Trombone;Trompette;Trompette;Batterie,,
405,305,2017-05-22T20:42:57+02:00,00:03:14:00,,Isn't it romantic,The Chet Baker quartet,1953-01-01,,Jazz,The Chet Baker Quartet;Chet Baker;Bob Whitlock;Russ Freeman;Bobby White,,,
405,306,2017-05-22T20:46:11+02:00,00:02:17:00,Mimi Warren;Franz Liszt,Rhumbanella,Mimi Warren ""pops"" the classics,1956-01-01,,Jazz,Mimi Warren Trio;Mimi Warren;Abie Baker;Bob Livingston,Piano;Contrebasse;Batterie,,
405,307,2017-05-22T20:48:28+02:00,00:04:33:00,,Slow boat,Swahili,1955-01-01,,Jazz,Clark Terry;Jimmy Cleveland;Cecil Payne;Horace Silver;Oscar Pettiford;Wendell Marshall;Art Blakey,Trompette;Trombone;Saxophone baryton;Piano;Violoncelle;Contrebasse;Batterie,,
405,308,2017-05-22T20:53:01+02:00,00:03:22:00,,Sun dance,The modern jazz society,1956-01-01,,Jazz,The The Modern Jazz Society;Lucky Thompson;Aaron Sachs;Janet Putnam;Jay Jay Johnson;James Politis;Manuel Zegler;Kay Connie,,,
405,309,2017-05-22T20:56:23+02:00,00:06:44:00,,To Yasmina,Bernard Lubat and his Mad Ducks,1971-01-01,,Jazz,Bernard Lubat And His Mad Ducks;Bernard Lubat;Claude Engel;Eddy Louiss;Francois Gimenez;Francis Darizcuren,,,
